customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,charge_per_min_day,charge_per_min_eve,charge_per_min_night,charge_per_min_intl
2197,126.0,452,no,no,0.0,58.2,94.0,9.89,138.7,118.0,11.79,136.8,91.0,6.16,11.9,1.0,3.21,5.0,Yes,0.16993127147766324,0.08500360490266763,0.04502923976608187,0.26974789915966385
2198,61.0,452,no,yes,20.0,254.4,133.0,43.25,161.7,96.0,13.74,251.4,91.0,11.31,10.5,4.0,2.84,0.0,No,0.1700078616352201,0.0849721706864564,0.044988066825775656,0.2704761904761905
2199,122.0,452,no,no,0.0,232.5,96.0,39.53,205.5,120.0,17.47,213.7,91.0,9.62,11.9,2.0,3.21,0.0,No,0.17002150537634408,0.08501216545012165,0.045016378100140385,0.26974789915966385
2200,72.0,452,no,no,0.0,217.8,93.0,37.03,189.7,113.0,16.12,182.6,91.0,8.22,10.4,5.0,2.81,4.0,No,0.17001836547291094,0.08497627833421192,0.04501642935377875,0.2701923076923077
2201,118.0,452,no,no,0.0,267.8,145.0,45.53,316.4,121.0,26.89,208.6,91.0,9.39,14.4,11.0,3.89,5.0,Yes,0.17001493651979088,0.08498735777496841,0.045014381591562805,0.2701388888888889
2202,90.0,452,no,no,0.0,179.1,71.0,30.45,190.6,81.0,16.2,127.7,91.0,5.75,10.6,7.0,2.86,3.0,No,0.17001675041876047,0.08499475341028331,0.04502740798747063,0.269811320754717
2203,130.0,445,no,no,0.0,271.8,129.0,46.21,237.2,128.0,20.16,210.1,91.0,9.45,8.7,2.0,2.35,4.0,Yes,0.1700147167034584,0.08499156829679595,0.044978581627796284,0.2701149425287357
2204,77.0,452,no,no,0.0,245.2,87.0,41.68,254.1,83.0,21.6,239.4,91.0,10.77,7.5,4.0,2.03,0.0,Yes,0.1699836867862969,0.08500590318772137,0.044987468671679194,0.27066666666666667
2205,67.0,452,no,no,0.0,115.5,70.0,19.64,252.2,143.0,21.44,208.9,91.0,9.4,7.5,6.0,2.03,0.0,No,0.17004329004329005,0.08501189532117367,0.044997606510292006,0.27066666666666667
2206,93.0,445,no,no,0.0,164.5,95.0,27.97,230.9,87.0,19.63,149.9,91.0,6.75,9.9,3.0,2.67,4.0,No,0.17003039513677812,0.08501515807708965,0.04503002001334223,0.26969696969696966
2207,120.0,452,no,no,0.0,180.0,80.0,30.6,224.2,82.0,19.06,265.4,91.0,11.94,4.7,7.0,1.27,3.0,No,0.17,0.08501338090990188,0.04498869630746044,0.2702127659574468
2208,132.0,445,yes,yes,33.0,200.3,75.0,34.05,226.6,67.0,19.26,198.8,91.0,8.95,12.9,3.0,3.48,2.0,No,0.16999500748876684,0.08499558693733451,0.04502012072434607,0.2697674418604651
2209,64.0,452,no,yes,43.0,118.4,100.0,20.13,144.1,108.0,12.25,158.1,91.0,7.11,8.5,6.0,2.3,1.0,No,0.17001689189189187,0.08501040943789036,0.04497153700189754,0.27058823529411763
2210,119.0,452,no,no,0.0,159.1,114.0,27.05,231.3,117.0,19.66,143.2,91.0,6.44,8.8,3.0,2.38,5.0,Yes,0.1700188560653677,0.0849978383052313,0.04497206703910615,0.27045454545454545
2211,77.0,547,no,no,0.0,189.5,112.0,32.22,207.0,95.0,17.6,214.1,91.0,9.63,9.2,7.0,2.48,0.0,No,0.1700263852242744,0.08502415458937199,0.04497898178421299,0.26956521739130435
2212,119.0,452,yes,yes,32.0,173.0,101.0,29.41,209.4,93.0,17.8,231.1,91.0,10.4,12.2,4.0,3.29,0.0,No,0.17,0.08500477554918816,0.04500216356555604,0.269672131147541
2213,128.0,452,no,yes,25.0,265.1,110.0,45.07,197.4,99.0,16.78,244.7,91.0,11.01,10.0,3.0,2.7,1.0,No,0.1700113164843455,0.08500506585612969,0.044993870044953005,0.27
2214,110.0,452,yes,no,0.0,293.3,79.0,49.86,188.5,90.0,16.02,266.9,91.0,12.01,14.5,4.0,3.92,0.0,Yes,0.16999659052165017,0.0849867374005305,0.044998126639190714,0.27034482758620687
2215,112.0,452,no,no,0.0,170.5,113.0,28.99,193.2,129.0,16.42,188.0,91.0,8.46,11.2,6.0,3.02,0.0,No,0.17002932551319647,0.08498964803312631,0.045000000000000005,0.2696428571428572
2216,55.0,452,no,yes,28.0,105.3,82.0,17.9,197.4,109.0,16.78,187.5,91.0,8.44,8.6,6.0,2.32,2.0,No,0.16999050332383664,0.08500506585612969,0.04501333333333333,0.2697674418604651
2217,124.0,547,no,no,0.0,143.3,120.0,24.36,230.7,111.0,19.61,214.3,91.0,9.64,7.8,2.0,2.11,4.0,Yes,0.16999302163293786,0.08500216731686172,0.044983667755482966,0.2705128205128205
2218,103.0,452,no,no,0.0,185.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.03,12.6,2.0,3.4,2.0,No,0.16999999999999998,0.08499776085982982,0.04501795332136445,0.2698412698412698
2219,42.0,445,no,no,0.0,241.2,134.0,41.0,116.5,114.0,9.9,152.2,91.0,6.85,10.6,4.0,2.86,0.0,No,0.16998341625207297,0.0849785407725322,0.04500657030223391,0.269811320754717
2220,111.0,452,no,no,0.0,284.4,89.0,48.35,157.0,113.0,13.35,242.8,91.0,10.93,8.4,8.0,2.27,0.0,Yes,0.17000703234880452,0.08503184713375796,0.045016474464579896,0.2702380952380952
2221,96.0,452,no,no,0.0,173.9,111.0,29.56,287.4,105.0,24.43,204.8,91.0,9.22,9.1,7.0,2.46,1.0,No,0.16998274870615296,0.0850034794711204,0.04501953125,0.2703296703296703
2222,113.0,452,no,no,0.0,215.5,129.0,36.64,218.7,117.0,18.59,207.1,91.0,9.32,6.6,9.0,1.78,4.0,No,0.1700232018561485,0.08500228623685414,0.045002414292612265,0.2696969696969697
2223,116.0,547,no,no,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2.0,No,0.16999563890100303,0.08498644986449864,0.04500594530321047,0.27045454545454545
2224,82.0,452,no,no,0.0,135.4,102.0,23.02,237.1,122.0,20.15,118.3,91.0,5.32,17.5,4.0,4.73,0.0,No,0.17001477104874446,0.0849852382960776,0.04497041420118344,0.2702857142857143
2225,129.0,547,no,yes,31.0,193.0,99.0,32.81,224.8,87.0,19.11,197.6,91.0,8.89,10.3,8.0,2.78,2.0,No,0.17,0.08500889679715302,0.044989878542510124,0.2699029126213592
2226,100.0,452,no,yes,27.0,221.7,100.0,37.69,236.1,70.0,20.07,192.7,91.0,8.67,8.0,4.0,2.16,0.0,No,0.17000451059990979,0.08500635324015249,0.044992215879605606,0.27
2227,22.0,445,no,yes,14.0,199.1,100.0,33.85,221.8,103.0,18.85,65.7,91.0,2.96,4.2,1.0,1.13,1.0,No,0.17001506780512307,0.08498647430117223,0.04505327245053272,0.26904761904761904
2228,42.0,452,no,no,0.0,184.5,98.0,31.37,200.5,93.0,17.04,279.2,91.0,12.56,8.8,3.0,2.38,2.0,No,0.1700271002710027,0.08498753117206982,0.044985673352435536,0.27045454545454545
2229,136.0,452,no,yes,24.0,174.6,76.0,29.68,176.6,114.0,15.01,214.4,91.0,9.65,8.8,5.0,2.38,2.0,No,0.1699885452462772,0.08499433748584372,0.04500932835820896,0.27045454545454545
2230,189.0,452,no,no,0.0,227.8,124.0,38.73,169.5,112.0,14.41,201.1,91.0,9.05,5.6,4.0,1.51,3.0,No,0.17001755926251094,0.08501474926253687,0.045002486325211345,0.2696428571428572
2231,143.0,547,no,no,0.0,155.4,112.0,26.42,290.9,92.0,24.73,228.4,91.0,10.28,13.9,5.0,3.75,1.0,No,0.17001287001287002,0.08501203162598832,0.04500875656742556,0.2697841726618705
2232,185.0,445,no,yes,29.0,151.1,121.0,25.69,244.7,88.0,20.8,154.4,91.0,6.95,13.8,2.0,3.73,2.0,No,0.1700198544010589,0.085002043318349,0.04501295336787565,0.2702898550724638
2233,51.0,452,no,yes,26.0,236.8,61.0,40.26,263.4,97.0,22.39,181.1,91.0,8.15,11.2,8.0,3.02,1.0,No,0.17001689189189187,0.08500379650721337,0.04500276090557703,0.2696428571428572
2234,63.0,452,no,yes,29.0,142.3,107.0,24.19,118.7,56.0,10.09,240.1,91.0,10.8,6.6,8.0,1.78,1.0,No,0.16999297259311313,0.08500421229991575,0.04498125780924615,0.2696969696969697
2235,27.0,445,no,no,0.0,201.2,128.0,34.2,227.2,100.0,19.31,145.8,91.0,6.56,8.4,3.0,2.27,2.0,No,0.16998011928429427,0.0849911971830986,0.04499314128943758,0.2702380952380952
2236,165.0,452,no,no,0.0,207.7,109.0,35.31,164.8,94.0,14.01,54.5,91.0,2.45,7.9,3.0,2.13,0.0,No,0.17000481463649497,0.08501213592233009,0.044954128440366975,0.26962025316455696
2237,182.0,452,no,no,0.0,104.9,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,2.0,No,0.16997140133460437,0.08498740554156171,0.04500387296669248,0.27
2238,123.0,452,no,no,0.0,150.0,98.0,25.5,89.8,95.0,7.63,326.0,91.0,14.67,11.1,3.0,3.0,3.0,No,0.17,0.08496659242761692,0.045,0.2702702702702703
2239,147.0,452,no,yes,38.0,243.4,126.0,41.38,273.8,109.0,23.27,282.9,91.0,12.73,14.1,8.0,3.81,2.0,No,0.17000821692686935,0.0849890430971512,0.044998232591021564,0.2702127659574468
2240,95.0,452,no,yes,22.0,40.9,126.0,6.95,133.4,90.0,11.34,264.2,91.0,11.89,11.9,7.0,3.21,0.0,No,0.16992665036674817,0.08500749625187407,0.04500378501135504,0.26974789915966385
2241,122.0,452,no,yes,34.0,146.4,104.0,24.89,89.7,103.0,7.62,220.0,91.0,9.9,15.6,4.0,4.21,2.0,No,0.17001366120218578,0.08494983277591973,0.045,0.26987179487179486
2242,75.0,452,no,yes,42.0,248.9,93.0,42.31,170.8,108.0,14.52,104.5,91.0,4.7,11.2,8.0,3.02,1.0,No,0.16998794696665329,0.08501170960187353,0.044976076555023926,0.2696428571428572
2243,56.0,445,no,no,0.0,197.0,110.0,33.49,222.8,102.0,18.94,225.3,91.0,10.14,10.6,6.0,2.86,2.0,No,0.17,0.08500897666068223,0.045006657789613845,0.269811320754717
2244,86.0,547,no,no,0.0,141.3,72.0,24.02,154.3,95.0,13.12,210.6,91.0,9.48,8.2,5.0,2.21,1.0,No,0.16999292285916487,0.0850291639662994,0.045014245014245016,0.26951219512195124
2245,161.0,452,no,no,0.0,72.8,120.0,12.38,267.1,120.0,22.7,222.5,91.0,10.01,11.8,2.0,3.19,2.0,No,0.17005494505494506,0.08498689629352302,0.04498876404494382,0.2703389830508474
2246,40.0,547,no,no,0.0,115.7,105.0,19.67,127.8,113.0,10.86,107.5,91.0,4.84,9.3,6.0,2.51,1.0,No,0.17000864304235092,0.08497652582159625,0.045023255813953486,0.2698924731182795
2247,122.0,547,no,no,0.0,145.6,102.0,24.75,284.7,111.0,24.2,228.2,91.0,10.27,12.2,5.0,3.29,0.0,No,0.16998626373626374,0.08500175623463295,0.04500438212094654,0.269672131147541
2248,104.0,452,no,no,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,3.0,No,0.17,0.08502269288956128,0.045019696117051214,0.269811320754717
2249,107.0,547,no,yes,38.0,219.4,92.0,37.3,180.5,73.0,15.34,104.1,91.0,4.68,11.0,1.0,2.97,2.0,No,0.17000911577028258,0.08498614958448754,0.044956772334293946,0.27
2250,72.0,547,no,no,0.0,138.9,111.0,23.61,211.6,102.0,17.99,179.5,91.0,8.08,10.8,3.0,2.92,1.0,No,0.16997840172786177,0.08501890359168242,0.04501392757660167,0.27037037037037037
2251,146.0,452,no,no,0.0,206.3,151.0,35.07,148.6,89.0,12.63,167.2,91.0,7.52,6.1,3.0,1.65,1.0,No,0.1699951526902569,0.08499327052489906,0.044976076555023926,0.27049180327868855
2252,148.0,452,no,no,0.0,86.3,134.0,14.67,246.6,92.0,20.96,251.6,91.0,11.32,11.3,4.0,3.05,1.0,No,0.16998841251448435,0.08499594484995945,0.04499205087440382,0.26991150442477874
2253,112.0,547,no,no,0.0,217.1,76.0,36.91,205.2,100.0,17.44,185.7,91.0,8.36,9.4,3.0,2.54,2.0,No,0.17001381851681252,0.08499025341130606,0.04501884760366182,0.2702127659574468
2254,75.0,452,no,no,0.0,122.8,89.0,20.88,211.3,104.0,17.96,261.4,91.0,11.76,10.7,2.0,2.89,2.0,No,0.1700325732899023,0.08499763369616659,0.044988523335883705,0.27009345794392525
2255,65.0,452,no,yes,29.0,215.5,129.0,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0,No,0.1700232018561485,0.08499073502161827,0.04497272018706157,0.27045454545454545
2256,28.0,547,no,no,0.0,180.8,109.0,30.74,288.8,58.0,24.55,191.9,91.0,8.64,14.1,6.0,3.81,2.0,No,0.17002212389380528,0.08500692520775623,0.045023449713392394,0.2702127659574468
2257,159.0,452,no,yes,23.0,153.6,93.0,26.11,216.9,88.0,18.44,161.3,91.0,7.26,12.6,3.0,3.4,2.0,No,0.16998697916666666,0.08501613646841863,0.045009299442033475,0.2698412698412698
2258,99.0,547,yes,yes,39.0,126.8,94.0,21.56,293.6,115.0,24.96,174.1,91.0,7.83,8.4,4.0,2.27,0.0,No,0.17003154574132492,0.08501362397820163,0.04497415278575532,0.2702380952380952
2259,95.0,445,no,yes,20.0,165.7,78.0,28.17,215.6,94.0,18.33,243.3,91.0,10.95,9.8,6.0,2.65,0.0,No,0.17000603500301753,0.08501855287569572,0.04500616522811344,0.2704081632653061
2260,105.0,445,no,no,0.0,206.2,84.0,35.05,256.4,138.0,21.79,117.1,91.0,5.27,9.0,3.0,2.43,1.0,No,0.16998060135790494,0.08498439937597504,0.04500426985482493,0.27
2261,1.0,452,no,no,0.0,196.1,107.0,33.34,296.5,82.0,25.2,211.5,91.0,9.52,7.0,2.0,1.89,1.0,No,0.17001529831718512,0.08499156829679595,0.04501182033096927,0.26999999999999996
2262,123.0,445,no,no,0.0,260.9,85.0,44.35,168.5,103.0,14.32,178.3,91.0,8.02,13.3,5.0,3.59,3.0,No,0.16998850134151017,0.08498516320474778,0.04498037016264722,0.2699248120300752
2263,90.0,452,no,no,0.0,261.8,128.0,44.51,220.6,104.0,18.75,136.6,91.0,6.15,9.6,5.0,2.59,1.0,No,0.17001527883880824,0.08499546690843156,0.045021961932650074,0.26979166666666665
2264,114.0,452,yes,yes,31.0,174.5,104.0,29.67,224.2,92.0,19.06,116.3,91.0,5.23,12.3,10.0,3.32,2.0,No,0.17002865329512895,0.08501338090990188,0.04496990541702494,0.26991869918699185
2265,106.0,452,no,no,0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,1.0,No,0.16998299319727891,0.08499546690843156,0.04498518831993229,0.2703389830508474
2266,124.0,452,no,no,0.0,178.4,72.0,30.33,233.6,134.0,19.86,179.4,91.0,8.07,12.0,2.0,3.24,0.0,No,0.17001121076233183,0.08501712328767123,0.04498327759197324,0.27
2267,64.0,445,no,no,0.0,145.5,116.0,24.74,228.4,110.0,19.41,273.4,91.0,12.3,8.9,8.0,2.4,1.0,No,0.17003436426116839,0.08498248686514887,0.04498902706656913,0.2696629213483146
2268,107.0,547,no,no,0.0,189.7,76.0,32.25,156.1,65.0,13.27,244.0,91.0,10.98,8.3,3.0,2.24,5.0,No,0.17000527148128625,0.08500960922485586,0.045,0.26987951807228916
2269,16.0,547,no,no,0.0,229.6,78.0,39.03,205.7,108.0,17.48,166.2,91.0,7.48,10.8,2.0,2.92,0.0,Yes,0.1699912891986063,0.08497812348079728,0.045006016847172085,0.27037037037037037
2270,73.0,452,no,no,0.0,157.1,109.0,26.71,268.8,83.0,22.85,181.5,91.0,8.17,10.0,8.0,2.7,0.0,No,0.17001909611712288,0.08500744047619048,0.04501377410468319,0.27
2271,148.0,452,no,yes,26.0,244.9,150.0,41.63,118.0,138.0,10.03,236.0,91.0,10.62,15.2,4.0,4.1,2.0,No,0.1699877501020825,0.08499999999999999,0.045,0.26973684210526316
2272,96.0,445,no,no,0.0,144.0,102.0,24.48,224.7,73.0,19.1,227.7,91.0,10.25,10.0,7.0,2.7,1.0,No,0.17,0.08500222518914109,0.045015371102327624,0.27
2273,37.0,547,no,no,0.0,229.9,125.0,39.78,271.6,89.0,21.24,217.1,91.0,9.32,8.9,4.0,2.4,2.0,Yes,0.17303175293605916,0.07820324005891015,0.0429295255642561,0.2696629213483146
2274,0.0,452,no,yes,35.0,208.3,128.0,33.54,127.1,93.0,11.99,220.1,91.0,9.54,10.1,3.0,2.73,2.0,Yes,0.1610177628420547,0.0943351691581432,0.04334393457519309,0.2702970297029703
2275,121.0,445,no,no,0.0,184.4,104.0,27.97,358.5,73.0,30.79,290.0,91.0,13.37,11.2,2.0,3.02,0.0,Yes,0.1516811279826464,0.08588563458856345,0.04610344827586207,0.2696428571428572
2276,112.0,452,no,no,0.0,263.5,123.0,45.33,214.1,96.0,18.22,173.1,91.0,7.16,16.4,6.0,4.43,3.0,Yes,0.1720303605313093,0.08510042036431574,0.04136337377238591,0.2701219512195122
2277,92.0,547,yes,no,0.0,235.3,127.0,41.89,208.0,106.0,17.6,299.6,91.0,12.81,12.0,6.0,3.24,3.0,Yes,0.17802804929876753,0.08461538461538462,0.04275700934579439,0.27
2278,159.0,452,no,no,0.0,271.8,103.0,48.89,186.5,109.0,17.11,238.9,91.0,10.08,7.4,6.0,2.0,2.0,Yes,0.17987490802060338,0.0917426273458445,0.042193386354123064,0.27027027027027023
2279,95.0,452,no,no,0.0,194.6,114.0,33.08,232.8,106.0,19.79,173.4,92.0,7.8,3.8,2.0,1.03,3.0,No,0.1699897225077081,0.08500859106529209,0.04498269896193771,0.2710526315789474
2280,108.0,547,no,no,0.0,138.6,122.0,23.56,172.3,117.0,14.65,231.6,92.0,10.42,9.8,3.0,2.65,1.0,No,0.16998556998557,0.08502611723737666,0.044991364421416234,0.2704081632653061
2281,88.0,452,no,yes,17.0,219.5,78.0,37.32,222.1,94.0,18.88,188.3,92.0,8.47,16.1,5.0,4.35,1.0,No,0.17002277904328017,0.085006753714543,0.04498141263940521,0.27018633540372666
2282,91.0,452,no,yes,39.0,169.8,105.0,28.87,65.2,116.0,5.54,144.4,92.0,6.5,10.9,4.0,2.94,1.0,No,0.17002355712603062,0.08496932515337423,0.045013850415512466,0.2697247706422018
2283,45.0,452,no,no,0.0,96.1,103.0,16.34,246.8,134.0,20.98,229.7,92.0,10.34,9.7,4.0,2.62,1.0,No,0.17003121748178981,0.08500810372771475,0.04501523726599913,0.2701030927835052
2284,55.0,547,yes,no,0.0,106.1,77.0,18.04,123.5,100.0,10.5,96.4,92.0,4.34,12.9,3.0,3.48,0.0,No,0.1700282752120641,0.08502024291497975,0.0450207468879668,0.2697674418604651
2285,51.0,452,yes,no,0.0,153.6,108.0,26.11,232.9,85.0,19.8,214.2,92.0,9.64,14.1,4.0,3.81,0.0,Yes,0.16998697916666666,0.0850150279089738,0.045004668534080305,0.2702127659574468
2286,115.0,445,no,no,0.0,127.7,67.0,21.71,182.9,90.0,15.55,172.9,92.0,7.78,10.6,7.0,2.86,1.0,No,0.17000783085356305,0.0850191361399672,0.04499710815500289,0.269811320754717
2287,85.0,445,no,yes,33.0,207.9,95.0,35.34,233.5,88.0,19.85,221.3,92.0,9.96,13.5,3.0,3.65,1.0,No,0.16998556998557,0.08501070663811564,0.045006778129236334,0.27037037037037037
2288,117.0,547,no,no,0.0,149.9,95.0,25.48,256.1,110.0,21.77,212.7,92.0,9.57,13.3,13.0,3.59,2.0,No,0.16997998665777184,0.08500585708707535,0.044992947813822286,0.2699248120300752
2289,169.0,452,no,no,0.0,179.2,111.0,30.46,175.2,130.0,14.89,228.6,92.0,10.29,9.9,6.0,2.67,2.0,No,0.1699776785714286,0.08498858447488586,0.04501312335958005,0.26969696969696966
2290,98.0,547,no,yes,21.0,161.2,114.0,27.4,252.2,83.0,21.44,160.2,92.0,7.21,4.4,8.0,1.19,4.0,No,0.16997518610421836,0.08501189532117367,0.04500624219725344,0.27045454545454545
2291,160.0,452,no,no,0.0,85.8,77.0,14.59,165.3,110.0,14.05,178.5,92.0,8.03,9.2,4.0,2.48,3.0,No,0.17004662004662005,0.08499697519661222,0.0449859943977591,0.26956521739130435
2292,79.0,547,no,yes,21.0,264.3,79.0,44.93,202.8,118.0,17.24,173.4,92.0,7.8,6.3,3.0,1.7,4.0,No,0.169996216420734,0.08500986193293884,0.04498269896193771,0.2698412698412698
2293,99.0,445,no,no,0.0,190.4,102.0,32.37,158.1,107.0,13.44,271.5,92.0,12.22,11.2,4.0,3.02,2.0,No,0.17001050420168065,0.08500948766603415,0.045009208103130756,0.2696428571428572
2294,31.0,452,no,no,0.0,177.3,129.0,30.14,152.8,105.0,12.99,162.9,92.0,7.33,5.1,2.0,1.38,0.0,No,0.16999435984207556,0.0850130890052356,0.044996930632289746,0.27058823529411763
2295,83.0,452,no,no,0.0,195.0,92.0,33.15,210.5,83.0,17.89,180.6,92.0,8.13,11.0,13.0,2.97,0.0,No,0.16999999999999998,0.08498812351543943,0.04501661129568107,0.27
2296,131.0,452,no,yes,28.0,249.6,87.0,42.43,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3.0,No,0.1699919871794872,0.0849911971830986,0.045018757815756566,0.26973684210526316
2297,74.0,452,no,yes,32.0,174.6,107.0,29.68,310.6,115.0,26.4,234.7,92.0,10.56,9.0,4.0,2.43,1.0,No,0.1699885452462772,0.08499678042498389,0.04499360886237751,0.27
2298,57.0,452,no,no,0.0,158.1,117.0,26.88,115.2,149.0,9.79,182.4,92.0,8.21,11.8,7.0,3.19,0.0,No,0.1700189753320683,0.08498263888888888,0.0450109649122807,0.2703389830508474
2299,132.0,445,no,yes,36.0,201.9,93.0,34.32,156.3,75.0,13.29,131.3,92.0,5.91,13.7,5.0,3.7,0.0,No,0.1699851411589896,0.08502879078694817,0.04501142421934501,0.27007299270072993
2300,120.0,452,no,no,0.0,137.3,100.0,23.34,212.2,129.0,18.04,152.7,92.0,6.87,10.5,2.0,2.84,1.0,No,0.16999271667880553,0.08501413760603205,0.044990176817288806,0.2704761904761905
2301,117.0,452,no,yes,23.0,198.1,86.0,33.68,177.0,86.0,15.05,180.5,92.0,8.12,6.8,6.0,1.84,1.0,No,0.17001514386673397,0.08502824858757063,0.04498614958448753,0.2705882352941177
2302,79.0,547,no,yes,31.0,103.1,90.0,17.53,243.0,135.0,20.66,76.4,92.0,3.44,12.2,8.0,3.29,3.0,No,0.1700290979631426,0.08502057613168724,0.0450261780104712,0.269672131147541
2303,86.0,445,no,no,0.0,226.3,88.0,38.47,223.0,107.0,18.96,255.6,92.0,11.5,13.0,3.0,3.51,4.0,No,0.16999558108705257,0.08502242152466367,0.04499217527386542,0.26999999999999996
2304,107.0,452,no,no,0.0,241.9,102.0,41.12,126.9,117.0,10.79,185.6,92.0,8.35,11.7,6.0,3.16,0.0,No,0.16998759818106654,0.08502758077226161,0.044989224137931036,0.2700854700854701
2305,119.0,445,no,no,0.0,239.1,88.0,40.65,243.5,79.0,20.7,230.9,92.0,10.39,10.9,3.0,2.94,3.0,Yes,0.17001254705144292,0.08501026694045175,0.04499783456041576,0.2697247706422018
2306,82.0,547,no,yes,29.0,207.2,111.0,35.22,254.1,137.0,21.6,169.3,92.0,7.62,9.5,5.0,2.57,2.0,No,0.16998069498069499,0.08500590318772137,0.04500886001181335,0.27052631578947367
2307,39.0,445,no,no,0.0,154.1,104.0,26.2,204.2,112.0,17.36,196.2,92.0,8.83,9.8,4.0,2.65,2.0,No,0.1700194678780013,0.08501469147894221,0.04500509683995923,0.2704081632653061
2308,74.0,547,no,yes,33.0,193.7,91.0,32.93,246.1,96.0,20.92,138.0,92.0,6.21,14.6,3.0,3.94,2.0,No,0.17000516262261228,0.08500609508329948,0.045,0.26986301369863014
2309,91.0,452,no,no,0.0,133.8,61.0,22.75,158.8,96.0,13.5,189.6,92.0,8.53,10.5,2.0,2.84,1.0,No,0.1700298953662182,0.08501259445843828,0.044989451476793244,0.2704761904761905
2310,45.0,547,no,yes,29.0,135.8,104.0,23.09,222.5,101.0,18.91,235.6,92.0,10.6,7.9,6.0,2.13,2.0,No,0.17002945508100145,0.08498876404494382,0.04499151103565365,0.26962025316455696
2311,160.0,452,no,no,0.0,171.2,103.0,29.1,243.5,121.0,20.7,178.2,92.0,8.02,13.0,3.0,3.51,2.0,No,0.1699766355140187,0.08501026694045175,0.04500561167227834,0.26999999999999996
2312,116.0,445,no,no,0.0,51.1,106.0,8.69,208.6,137.0,17.73,198.0,92.0,8.91,12.3,3.0,3.32,1.0,No,0.17005870841487278,0.08499520613614574,0.045,0.26991869918699185
2313,115.0,452,no,no,0.0,166.5,111.0,28.31,236.2,98.0,20.08,205.6,92.0,9.25,15.6,2.0,4.21,1.0,No,0.17003003003003003,0.08501270110076206,0.044990272373540856,0.26987179487179486
2314,160.0,547,no,no,0.0,121.8,97.0,20.71,89.3,97.0,7.59,150.7,92.0,6.78,10.3,5.0,2.78,1.0,No,0.17003284072249591,0.08499440089585666,0.04499004644990047,0.2699029126213592
2315,112.0,452,yes,yes,16.0,200.3,72.0,34.05,197.8,91.0,16.81,151.1,92.0,6.8,10.4,3.0,2.81,1.0,No,0.16999500748876684,0.08498483316481294,0.04500330906684315,0.2701923076923077
2316,78.0,547,no,yes,32.0,210.3,116.0,35.75,192.2,83.0,16.34,246.1,92.0,11.07,10.8,4.0,2.92,6.0,No,0.16999524488825488,0.08501560874089491,0.044981714750101584,0.27037037037037037
2317,73.0,452,no,no,0.0,214.3,145.0,36.43,268.5,135.0,22.82,241.2,92.0,10.85,10.8,13.0,2.92,1.0,No,0.1699953336444237,0.08499068901303539,0.04498341625207297,0.27037037037037037
2318,94.0,452,no,no,0.0,108.0,79.0,18.36,241.9,152.0,20.56,252.1,92.0,11.34,10.4,3.0,2.81,3.0,No,0.16999999999999998,0.08499379909053327,0.0449821499404998,0.2701923076923077
2319,64.0,452,no,no,0.0,97.2,80.0,16.52,186.2,90.0,15.83,189.0,92.0,8.5,10.4,6.0,2.81,2.0,No,0.1699588477366255,0.08501611170784104,0.04497354497354497,0.2701923076923077
2320,125.0,547,no,no,0.0,168.6,99.0,28.66,175.6,107.0,14.93,243.3,92.0,10.95,10.9,7.0,2.94,0.0,No,0.16998813760379597,0.08502277904328018,0.04500616522811344,0.2697247706422018
2321,59.0,445,no,no,0.0,107.8,113.0,18.33,216.6,125.0,18.41,217.5,92.0,9.79,9.9,3.0,2.67,2.0,No,0.17003710575139144,0.08499538319482917,0.04501149425287356,0.26969696969696966
2322,63.0,452,yes,yes,36.0,199.0,110.0,33.83,291.3,111.0,24.76,197.6,92.0,8.89,11.0,6.0,2.97,1.0,No,0.16999999999999998,0.08499828355647099,0.044989878542510124,0.27
2323,96.0,452,no,no,0.0,106.6,128.0,18.12,284.8,87.0,24.21,178.9,92.0,8.05,14.9,7.0,4.02,1.0,No,0.16998123827392123,0.08500702247191011,0.04499720514253773,0.2697986577181208
2324,149.0,452,yes,no,0.0,176.2,87.0,29.95,145.0,81.0,12.33,249.5,92.0,11.23,5.7,4.0,1.54,0.0,No,0.1699772985244041,0.08503448275862069,0.04501002004008016,0.27017543859649124
2325,76.0,452,no,no,0.0,169.5,77.0,28.82,124.0,87.0,10.54,219.4,92.0,9.87,10.0,3.0,2.7,0.0,No,0.17002949852507374,0.08499999999999999,0.04498632634457611,0.27
